Transaction_ID,Date,Store_ID,Product_Category,Units_Sold,Unit_Selling_Price,Unit_Cost,Inventory_Purchased_Units,Inventory_Purchase_Cost,Returned_Units,Discount_Applied,Shrinkage_Units,Payment_Method,Supplier,Revenue,COGS,Return_Loss,Shrinkage_Loss,Profit
T02091,2024-03-17,Store_B,Beauty,2,338.64,315.58,36,3538.6,0,0.22,1,Mobile,Supplier_W,528.2784,631.16,0.0,315.58,-418.4616
T02092,2024-06-07,Store_B,Sports,2,305.24,302.21,26,4500.64,2,0.2,1,Cash,Supplier_W,488.384,604.42,610.48,302.21,-1028.726
T02093,2024-11-19,Store_A,Electronics,2,44.95,87.49,0,219.95,0,0.14,0,Cash,Supplier_Z,77.31400000000001,174.98,0.0,0.0,-97.66599999999998
T02094,2024-04-07,Store_A,Sports,3,43.92,82.73,20,1417.71,1,0.0,0,Mobile,Supplier_X,131.76,248.19,43.92,0.0,-160.35000000000002
T02095,2024-04-11,Store_B,Clothing,1,113.09,258.82,48,8511.78,2,0.1,1,Mobile,Supplier_Y,101.781,258.82,226.18,258.82,-642.039
T02096,2024-05-11,Store_B,Clothing,5,152.24,185.94,9,9782.54,2,0.24,1,Mobile,Supplier_X,578.5120000000001,929.7,304.48,185.94,-841.6080000000001
T02097,2024-04-11,Store_A,Beauty,1,395.41,317.95,30,1663.62,1,0.12,0,Mobile,Supplier_W,347.9608,317.95,395.41,0.0,-365.3992
T02098,2024-01-19,Store_A,Home,1,88.1,14.53,43,5401.63,0,0.17,1,Card,Supplier_Z,73.12299999999999,14.53,0.0,14.53,44.06299999999999
T02099,2024-03-22,Store_A,Beauty,5,31.61,246.11,24,9666.7,2,0.06,0,Cash,Supplier_X,148.567,1230.5500000000002,63.22,0.0,-1145.2030000000002
T02100,2024-10-05,Store_A,Sports,2,203.05,293.62,19,1650.16,2,0.27,0,Cash,Supplier_X,296.45300000000003,587.24,406.1,0.0,-696.887
T02101,2024-12-04,Store_B,Electronics,3,214.03,397.39,1,1944.47,0,0.28,1,Cash,Supplier_X,462.3048,1192.17,0.0,397.39,-1127.2552
T02102,2024-12-30,Store_A,Beauty,3,230.94,273.12,47,9275.48,0,0.04,0,Mobile,Supplier_Y,665.1071999999999,819.36,0.0,0.0,-154.2528000000001
T02103,2024-11-26,Store_B,Home,1,415.18,96.58,14,7086.31,1,0.22,1,Cash,Supplier_Y,323.8404,96.58,415.18,96.58,-284.49960000000004
T02104,2024-05-08,Store_C,Beauty,5,58.02,47.73,27,1604.47,2,0.02,0,Card,Supplier_Y,284.298,238.64999999999998,116.04,0.0,-70.392
T02105,2024-12-09,Store_C,Clothing,4,354.93,258.16,12,3995.58,0,0.18,1,Cash,Supplier_Y,1164.1704000000002,1032.64,0.0,258.16,-126.62959999999998
T02106,2024-11-05,Store_A,Sports,2,175.59,211.66,49,657.07,0,0.05,0,Cash,Supplier_Z,333.621,423.32,0.0,0.0,-89.69900000000001
T02107,2024-03-29,Store_C,Sports,1,161.89,360.16,13,4383.45,1,0.04,0,Card,Supplier_Z,155.41439999999997,360.16,161.89,0.0,-366.63559999999995
T02108,2024-07-31,Store_C,Sports,3,466.95,292.01,49,7801.22,2,0.0,1,Card,Supplier_Y,1400.85,876.03,933.9,292.01,-701.0899999999997
T02109,2024-05-22,Store_C,Sports,5,131.75,206.35,1,5584.32,0,0.28,0,Cash,Supplier_W,474.29999999999995,1031.75,0.0,0.0,-557.45
T02110,2024-03-05,Store_A,Sports,5,324.84,164.42,33,6509.68,1,0.25,1,Mobile,Supplier_Y,1218.1499999999999,822.0999999999999,324.84,164.42,-93.21000000000004
T02111,2024-03-16,Store_A,Sports,1,144.81,164.73,34,3335.52,2,0.02,1,Mobile,Supplier_Y,141.9138,164.73,289.62,164.73,-477.1662
T02112,2024-07-17,Store_C,Electronics,4,258.5,94.39,36,1697.82,2,0.18,1,Cash,Supplier_W,847.8800000000001,377.56,517.0,94.39,-141.06999999999982
T02113,2024-05-22,Store_B,Home,3,395.28,11.84,24,229.86,2,0.07,1,Cash,Supplier_X,1102.8311999999999,35.519999999999996,790.56,11.84,264.9111999999999
T02114,2024-11-11,Store_C,Sports,1,442.04,232.09,47,8230.99,2,0.08,1,Cash,Supplier_W,406.6768,232.09,884.08,232.09,-941.5832
T02115,2024-04-02,Store_A,Home,4,420.96,88.9,14,6402.88,1,0.26,0,Cash,Supplier_W,1246.0416,355.6,420.96,0.0,469.48160000000007
T02116,2024-10-31,Store_A,Sports,5,295.27,87.29,11,2370.28,0,0.03,0,Mobile,Supplier_Z,1432.0594999999998,436.45000000000005,0.0,0.0,995.6094999999998
T02117,2024-08-11,Store_A,Beauty,2,131.92,54.53,8,4242.5,2,0.18,0,Cash,Supplier_X,216.34879999999998,109.06,263.84,0.0,-156.5512
T02118,2024-10-17,Store_C,Sports,3,334.0,79.89,30,8034.29,2,0.12,0,Card,Supplier_W,881.76,239.67000000000002,668.0,0.0,-25.910000000000082
T02119,2024-04-11,Store_B,Clothing,3,357.85,17.56,13,5433.13,0,0.06,0,Mobile,Supplier_Y,1009.1370000000001,52.67999999999999,0.0,0.0,956.4570000000001
T02120,2024-09-23,Store_A,Electronics,4,15.24,271.32,28,3071.58,2,0.14,0,Mobile,Supplier_W,52.4256,1085.28,30.48,0.0,-1063.3344
T02121,2024-12-20,Store_A,Beauty,1,225.21,163.55,47,2745.13,2,0.28,0,Card,Supplier_Z,162.1512,163.55,450.42,0.0,-451.8188
T02122,2024-04-19,Store_C,Beauty,5,423.2,226.8,42,2254.38,0,0.23,1,Cash,Supplier_W,1629.32,1134.0,0.0,226.8,268.52
T02123,2024-11-25,Store_B,Clothing,4,249.9,256.6,37,8254.93,0,0.04,1,Cash,Supplier_Y,959.616,1026.4,0.0,256.6,-323.384
T02124,2024-09-21,Store_C,Sports,2,162.57,389.13,41,5860.42,2,0.25,1,Cash,Supplier_X,243.855,778.26,325.14,389.13,-1248.6750000000002
T02125,2024-01-03,Store_A,Electronics,2,437.18,31.97,7,7120.66,0,0.28,0,Cash,Supplier_Z,629.5391999999999,63.94,0.0,0.0,565.5991999999999
T02126,2024-03-25,Store_B,Beauty,2,86.38,170.08,47,8615.19,1,0.08,1,Cash,Supplier_X,158.9392,340.16,86.38,170.08,-437.6808
T02127,2024-10-08,Store_B,Electronics,4,111.16,102.13,2,9869.93,1,0.1,0,Card,Supplier_Z,400.176,408.52,111.16,0.0,-119.50399999999996
T02128,2024-11-23,Store_A,Beauty,5,346.81,193.3,1,2569.89,2,0.04,0,Cash,Supplier_Y,1664.6879999999999,966.5,693.62,0.0,4.567999999999984
T02129,2024-10-30,Store_B,Sports,3,182.69,368.59,15,1890.93,2,0.1,0,Card,Supplier_Z,493.263,1105.77,365.38,0.0,-977.8870000000002
T02130,2024-04-26,Store_B,Beauty,1,359.38,290.97,18,4673.78,0,0.2,1,Card,Supplier_X,287.504,290.97,0.0,290.97,-294.43600000000004
T02131,2024-08-08,Store_C,Beauty,3,87.27,266.47,29,447.21,0,0.08,1,Card,Supplier_X,240.86520000000002,799.4100000000001,0.0,266.47,-825.0148000000002
T02132,2024-06-02,Store_A,Home,5,133.61,179.29,40,7938.01,2,0.0,1,Cash,Supplier_W,668.0500000000001,896.4499999999999,267.22,179.29,-674.91
T02133,2024-06-01,Store_A,Sports,3,86.76,270.09,15,8849.22,2,0.1,0,Cash,Supplier_X,234.25200000000004,810.27,173.52,0.0,-749.5379999999999
T02134,2024-01-12,Store_A,Clothing,4,476.93,17.79,30,6891.79,1,0.14,0,Mobile,Supplier_W,1640.6392,71.16,476.93,0.0,1092.5492
T02135,2024-05-12,Store_A,Clothing,2,208.65,236.56,27,2753.15,0,0.17,0,Mobile,Supplier_X,346.359,473.12,0.0,0.0,-126.76100000000002
T02136,2024-10-30,Store_A,Sports,5,175.24,223.74,3,1319.24,2,0.21,0,Card,Supplier_W,692.1980000000001,1118.7,350.48,0.0,-776.982
T02137,2024-10-19,Store_B,Clothing,5,16.96,141.92,9,3883.23,2,0.02,1,Mobile,Supplier_Y,83.10400000000001,709.5999999999999,33.92,141.92,-802.3359999999998
T02138,2024-10-26,Store_C,Sports,3,85.17,84.6,44,8350.02,0,0.14,1,Card,Supplier_W,219.7386,253.79999999999998,0.0,84.6,-118.66139999999999
T02139,2024-08-15,Store_A,Clothing,4,216.36,323.98,17,3543.5,0,0.08,1,Mobile,Supplier_X,796.2048000000001,1295.92,0.0,323.98,-823.6952
T02140,2024-09-27,Store_C,Home,3,43.57,26.28,46,439.12,2,0.28,1,Cash,Supplier_Y,94.1112,78.84,87.14,26.28,-98.14880000000002
T02141,2024-02-12,Store_C,Clothing,3,260.26,32.52,31,2815.38,2,0.11,0,Cash,Supplier_Z,694.8942,97.56,520.52,0.0,76.81420000000003
T02142,2024-12-08,Store_B,Beauty,5,232.96,179.01,29,9900.46,2,0.03,0,Card,Supplier_X,1129.856,895.05,465.92,0.0,-231.11400000000003
T02143,2024-11-21,Store_A,Sports,3,385.91,104.76,35,6799.02,0,0.01,1,Card,Supplier_W,1146.1527,314.28000000000003,0.0,104.76,727.1127000000001
T02144,2024-10-28,Store_B,Electronics,2,333.3,299.45,8,9018.46,2,0.08,0,Cash,Supplier_Z,613.272,598.9,666.6,0.0,-652.228
T02145,2024-12-29,Store_A,Electronics,3,228.51,255.51,35,7771.17,2,0.05,0,Cash,Supplier_W,651.2534999999999,766.53,457.02,0.0,-572.2965
T02146,2024-01-21,Store_B,Sports,2,120.08,310.15,28,5443.08,2,0.19,1,Cash,Supplier_Z,194.52960000000002,620.3,240.16,310.15,-976.0803999999998
T02147,2024-04-16,Store_C,Home,5,366.16,133.25,15,1572.02,1,0.25,1,Mobile,Supplier_Y,1373.1000000000001,666.25,366.16,133.25,207.44000000000005
T02148,2024-12-01,Store_A,Clothing,4,356.85,297.5,27,3551.58,1,0.09,0,Mobile,Supplier_X,1298.9340000000002,1190.0,356.85,0.0,-247.9159999999997
T02149,2024-10-29,Store_C,Home,2,85.12,345.61,20,5879.03,0,0.17,1,Mobile,Supplier_Y,141.2992,691.22,0.0,345.61,-895.5307999999999
T02150,2024-04-26,Store_C,Electronics,4,458.23,141.38,46,8719.26,2,0.22,1,Mobile,Supplier_X,1429.6776000000002,565.52,916.46,141.38,-193.68239999999992
T02151,2024-05-03,Store_B,Sports,4,41.56,139.26,1,2759.88,2,0.12,1,Card,Supplier_Z,146.2912,557.04,83.12,139.26,-633.1288
T02152,2024-10-07,Store_A,Sports,2,36.97,360.48,45,1300.15,0,0.02,1,Card,Supplier_Y,72.46119999999999,720.96,0.0,360.48,-1008.9788000000001
T02153,2024-10-18,Store_C,Home,5,101.8,24.67,34,5632.44,0,0.07,1,Mobile,Supplier_X,473.36999999999995,123.35000000000001,0.0,24.67,325.3499999999999
T02154,2024-07-21,Store_B,Home,1,455.64,143.32,27,1847.36,0,0.26,1,Card,Supplier_Z,337.17359999999996,143.32,0.0,143.32,50.53359999999998
T02155,2024-02-20,Store_A,Clothing,4,264.8,51.88,35,6142.58,2,0.25,1,Mobile,Supplier_Y,794.4000000000001,207.52,529.6,51.88,5.400000000000091
T02156,2024-09-27,Store_A,Beauty,4,396.09,16.45,30,2708.86,1,0.03,1,Mobile,Supplier_Y,1536.8292,65.8,396.09,16.45,1058.4892
T02157,2024-11-19,Store_C,Beauty,5,121.64,49.58,32,2386.53,0,0.07,1,Cash,Supplier_Y,565.626,247.89999999999998,0.0,49.58,268.146
T02158,2024-10-03,Store_A,Clothing,5,250.21,175.34,22,4051.89,2,0.23,0,Mobile,Supplier_Y,963.3085,876.7,500.42,0.0,-413.81150000000014
T02159,2024-05-20,Store_C,Beauty,3,185.56,276.35,40,5972.6,0,0.15,1,Card,Supplier_W,473.17800000000005,829.0500000000001,0.0,276.35,-632.222
T02160,2024-10-01,Store_A,Electronics,5,415.64,119.27,16,5498.64,2,0.23,1,Mobile,Supplier_Z,1600.214,596.35,831.28,119.27,53.31399999999985
T02161,2024-10-16,Store_B,Beauty,4,21.08,340.62,45,2522.87,0,0.06,1,Cash,Supplier_W,79.26079999999999,1362.48,0.0,340.62,-1623.8392
T02162,2024-11-29,Store_C,Clothing,2,129.48,177.86,48,8922.06,2,0.29,0,Card,Supplier_Z,183.86159999999998,355.72,258.96,0.0,-430.8184000000001
T02163,2024-02-21,Store_C,Beauty,1,84.76,387.45,0,1187.83,0,0.24,1,Cash,Supplier_Z,64.41760000000001,387.45,0.0,387.45,-710.4824
T02164,2024-01-27,Store_A,Sports,3,431.0,381.89,41,490.73,1,0.06,1,Mobile,Supplier_Z,1215.4199999999998,1145.67,431.0,381.89,-743.1400000000001
T02165,2024-06-05,Store_A,Home,2,239.1,310.44,22,6066.79,0,0.17,0,Mobile,Supplier_X,396.90599999999995,620.88,0.0,0.0,-223.97400000000005
T02166,2024-08-26,Store_C,Electronics,1,208.07,373.3,47,1321.73,0,0.03,0,Mobile,Supplier_Z,201.8279,373.3,0.0,0.0,-171.4721
T02167,2024-06-04,Store_A,Sports,1,230.25,284.3,26,5098.42,1,0.11,1,Mobile,Supplier_Y,204.9225,284.3,230.25,284.3,-593.9274999999999
T02168,2024-10-17,Store_B,Sports,1,486.24,358.76,24,9522.56,0,0.2,0,Card,Supplier_W,388.992,358.76,0.0,0.0,30.232000000000028
T02169,2024-05-15,Store_A,Clothing,2,426.63,98.41,31,7015.94,1,0.1,0,Mobile,Supplier_Y,767.934,196.82,426.63,0.0,144.48399999999992
T02170,2024-05-23,Store_B,Home,3,356.12,141.44,18,6212.82,2,0.2,0,Cash,Supplier_Y,854.6880000000001,424.32,712.24,0.0,-281.87199999999984
T02171,2024-04-15,Store_B,Home,3,152.33,302.41,23,5790.57,1,0.07,0,Card,Supplier_W,425.0007,907.23,152.33,0.0,-634.5592999999999
T02172,2024-06-06,Store_B,Electronics,1,90.93,172.7,2,1877.44,1,0.22,0,Card,Supplier_Y,70.92540000000001,172.7,90.93,0.0,-192.70459999999997
T02173,2024-05-25,Store_B,Clothing,2,461.5,335.74,11,4383.21,2,0.11,1,Card,Supplier_X,821.47,671.48,923.0,335.74,-1108.75
T02174,2024-01-02,Store_B,Electronics,1,217.31,351.67,34,3490.98,1,0.24,0,Cash,Supplier_Y,165.1556,351.67,217.31,0.0,-403.8244
T02175,2024-03-17,Store_A,Beauty,5,146.59,123.39,14,9535.44,1,0.04,1,Cash,Supplier_Y,703.6320000000001,616.95,146.59,123.39,-183.298
T02176,2024-05-11,Store_B,Sports,3,240.75,330.26,16,2498.97,2,0.11,1,Cash,Supplier_W,642.8025,990.78,481.5,330.26,-1159.7375
T02177,2024-03-30,Store_A,Electronics,4,459.75,65.93,49,4768.01,0,0.14,1,Cash,Supplier_Y,1581.54,263.72,0.0,65.93,1251.8899999999999
T02178,2024-12-10,Store_B,Sports,1,199.66,137.01,31,9386.99,0,0.13,0,Mobile,Supplier_W,173.7042,137.01,0.0,0.0,36.694199999999995
T02179,2024-12-15,Store_C,Clothing,5,285.69,209.6,6,7912.89,1,0.13,1,Mobile,Supplier_Z,1242.7515,1048.0,285.69,209.6,-300.5384999999999
T02180,2024-09-19,Store_B,Beauty,3,403.45,94.45,18,9648.7,0,0.13,0,Cash,Supplier_Z,1053.0045,283.35,0.0,0.0,769.6545
T02181,2024-12-16,Store_C,Clothing,2,219.29,233.81,6,6122.47,0,0.3,1,Cash,Supplier_X,307.006,467.62,0.0,233.81,-394.4240000000001
T02182,2024-04-17,Store_B,Beauty,3,124.44,233.58,4,3404.49,1,0.06,1,Mobile,Supplier_W,350.9208,700.74,124.44,233.58,-707.8392
T02183,2024-03-14,Store_B,Beauty,2,497.32,86.73,39,8283.83,2,0.23,1,Mobile,Supplier_W,765.8728,173.46,994.64,86.73,-488.95719999999994
T02184,2024-02-08,Store_B,Sports,2,478.72,319.28,20,2985.42,0,0.17,0,Cash,Supplier_W,794.6752,638.56,0.0,0.0,156.11520000000007
T02185,2024-06-07,Store_C,Clothing,1,423.3,254.5,47,1731.25,1,0.12,1,Card,Supplier_X,372.504,254.5,423.3,254.5,-559.7959999999999
T02186,2024-03-11,Store_C,Clothing,1,347.3,130.52,47,7092.26,2,0.19,0,Card,Supplier_X,281.31300000000005,130.52,694.6,0.0,-543.807
T02187,2024-11-07,Store_B,Electronics,3,154.48,96.71,46,6425.66,0,0.26,0,Cash,Supplier_Y,342.94559999999996,290.13,0.0,0.0,52.81559999999996
T02188,2024-08-28,Store_A,Clothing,5,457.57,352.11,6,8801.59,2,0.14,0,Card,Supplier_W,1967.551,1760.5500000000002,915.14,0.0,-708.1390000000001
T02189,2024-10-24,Store_B,Electronics,3,145.02,335.12,36,9623.06,1,0.26,1,Mobile,Supplier_X,321.94440000000003,1005.36,145.02,335.12,-1163.5556
T02190,2024-02-05,Store_C,Home,4,402.4,95.76,22,8586.26,2,0.03,1,Card,Supplier_Z,1561.312,383.04,804.8,95.76,277.712
T02191,2024-03-24,Store_B,Home,2,459.95,19.06,10,694.22,2,0.2,1,Cash,Supplier_Z,735.9200000000001,38.12,919.9,19.06,-241.15999999999985
T02192,2024-09-19,Store_C,Home,2,305.47,322.79,9,6678.68,1,0.1,1,Card,Supplier_W,549.8460000000001,645.58,305.47,322.79,-723.994
T02193,2024-11-05,Store_C,Clothing,1,403.5,248.13,20,7868.85,0,0.12,0,Card,Supplier_Z,355.08,248.13,0.0,0.0,106.94999999999999
T02194,2024-06-20,Store_C,Clothing,5,397.93,44.85,40,9821.09,0,0.17,1,Card,Supplier_Y,1651.4095,224.25,0.0,44.85,1382.3094999999998
T02195,2024-06-21,Store_B,Electronics,1,104.65,237.01,32,3809.15,2,0.14,0,Mobile,Supplier_Y,89.99900000000001,237.01,209.3,0.0,-356.311
T02196,2024-12-27,Store_C,Beauty,4,337.28,183.61,19,1781.83,2,0.11,0,Mobile,Supplier_W,1200.7168,734.44,674.56,0.0,-208.28320000000008
T02197,2024-02-16,Store_C,Electronics,3,55.8,310.95,32,8544.04,2,0.09,1,Mobile,Supplier_X,152.33399999999997,932.8499999999999,111.6,310.95,-1203.0659999999998
T02198,2024-05-20,Store_B,Home,3,258.85,87.59,39,3242.92,2,0.19,1,Cash,Supplier_X,629.0055000000001,262.77,517.7,87.59,-239.05449999999996
T02199,2024-04-27,Store_C,Electronics,5,89.5,184.0,34,6022.2,0,0.15,0,Card,Supplier_X,380.375,920.0,0.0,0.0,-539.625
T02200,2024-10-03,Store_B,Beauty,1,214.01,66.72,33,3959.96,1,0.1,0,Mobile,Supplier_X,192.609,66.72,214.01,0.0,-88.12100000000001
T02201,2024-08-01,Store_C,Clothing,1,418.16,383.22,35,4083.03,1,0.06,1,Mobile,Supplier_W,393.0704,383.22,418.16,383.22,-791.5296000000001
T02202,2024-08-07,Store_A,Electronics,4,493.71,312.6,26,7351.4,1,0.23,1,Card,Supplier_Y,1520.6268,1250.4,493.71,312.6,-536.0832
T02203,2024-01-26,Store_A,Home,3,165.8,296.01,18,3678.6,2,0.24,1,Cash,Supplier_W,378.02400000000006,888.03,331.6,296.01,-1137.616
T02204,2024-01-09,Store_C,Home,1,270.66,277.63,42,6961.44,2,0.06,0,Card,Supplier_W,254.4204,277.63,541.32,0.0,-564.5296000000001
T02205,2024-09-27,Store_A,Clothing,5,260.54,172.22,4,241.85,1,0.08,0,Cash,Supplier_Z,1198.4840000000002,861.1,260.54,0.0,76.84400000000005
T02206,2024-01-10,Store_B,Electronics,3,477.66,369.7,28,3314.01,0,0.07,1,Card,Supplier_Y,1332.6714,1109.1,0.0,369.7,-146.1286
T02207,2024-04-30,Store_A,Beauty,4,244.51,33.8,9,3258.54,1,0.27,0,Mobile,Supplier_X,713.9692,135.2,244.51,0.0,334.2592
T02208,2024-05-04,Store_C,Clothing,5,352.56,322.29,39,7513.47,0,0.23,0,Mobile,Supplier_Y,1357.356,1611.45,0.0,0.0,-254.09400000000005
T02209,2024-06-18,Store_C,Electronics,2,461.68,90.02,12,3214.12,2,0.02,0,Mobile,Supplier_Z,904.8928,180.04,923.36,0.0,-198.50720000000013
T02210,2024-03-12,Store_B,Sports,4,192.96,132.99,28,6369.94,1,0.25,0,Cash,Supplier_W,578.88,531.96,192.96,0.0,-146.04000000000008
T02211,2024-05-31,Store_C,Home,5,452.04,210.17,4,6916.39,1,0.01,1,Card,Supplier_Y,2237.5980000000004,1050.85,452.04,210.17,524.5380000000005
T02212,2024-07-26,Store_B,Beauty,1,459.55,314.15,11,6618.41,2,0.08,0,Cash,Supplier_Z,422.786,314.15,919.1,0.0,-810.4639999999999
T02213,2024-02-18,Store_A,Beauty,2,466.02,336.22,12,6072.61,0,0.28,1,Mobile,Supplier_W,671.0687999999999,672.44,0.0,336.22,-337.5912000000002
T02214,2024-06-02,Store_A,Beauty,4,142.52,235.57,21,4194.81,1,0.26,1,Cash,Supplier_X,421.85920000000004,942.28,142.52,235.57,-898.5107999999998
T02215,2024-12-12,Store_B,Home,1,206.17,164.2,39,3795.72,1,0.23,0,Cash,Supplier_Y,158.7509,164.2,206.17,0.0,-211.6191
T02216,2024-10-19,Store_B,Electronics,2,436.49,378.87,14,5689.38,0,0.14,1,Cash,Supplier_X,750.7628,757.74,0.0,378.87,-385.84720000000016
T02217,2024-03-08,Store_C,Clothing,3,185.99,102.38,12,730.66,1,0.1,1,Card,Supplier_X,502.17300000000006,307.14,185.99,102.38,-93.33699999999993
T02218,2024-02-19,Store_A,Electronics,1,304.12,322.22,0,8770.62,1,0.26,1,Cash,Supplier_Z,225.0488,322.22,304.12,322.22,-723.5112
T02219,2024-05-31,Store_B,Clothing,5,67.85,246.76,37,8270.62,2,0.2,0,Cash,Supplier_Z,271.40000000000003,1233.8,135.7,0.0,-1098.1
T02220,2024-01-19,Store_A,Beauty,4,37.57,153.87,42,3529.21,0,0.09,1,Cash,Supplier_W,136.75480000000002,615.48,0.0,153.87,-632.5952
T02221,2024-04-09,Store_B,Electronics,2,211.88,5.54,44,5711.51,1,0.14,0,Mobile,Supplier_X,364.4336,11.08,211.88,0.0,141.4736
T02222,2024-02-29,Store_A,Beauty,1,293.67,181.41,0,9329.05,1,0.26,1,Mobile,Supplier_Z,217.3158,181.41,293.67,181.41,-439.17420000000004
T02223,2024-06-15,Store_C,Sports,3,202.42,114.3,10,2789.2,2,0.27,1,Card,Supplier_Z,443.2998,342.9,404.84,114.3,-418.74019999999996
T02224,2024-07-20,Store_A,Beauty,4,293.09,46.22,42,7450.31,1,0.2,1,Mobile,Supplier_X,937.8879999999999,184.88,293.09,46.22,413.698
T02225,2024-12-10,Store_A,Beauty,4,262.39,34.69,39,919.04,2,0.22,1,Card,Supplier_W,818.6568,138.76,524.78,34.69,120.42679999999996
T02226,2024-05-25,Store_A,Clothing,1,346.0,142.29,21,5281.38,1,0.01,0,Mobile,Supplier_X,342.54,142.29,346.0,0.0,-145.74999999999994
T02227,2024-06-12,Store_A,Sports,3,328.27,247.83,34,8851.29,2,0.18,1,Card,Supplier_W,807.5442,743.49,656.54,247.83,-840.3157999999999
T02228,2024-08-29,Store_A,Beauty,2,217.88,335.82,43,5561.92,0,0.21,1,Card,Supplier_W,344.2504,671.64,0.0,335.82,-663.2096
T02229,2024-03-09,Store_C,Beauty,1,218.25,77.51,5,6200.9,0,0.01,1,Card,Supplier_Z,216.0675,77.51,0.0,77.51,61.047499999999985
T02230,2024-06-23,Store_B,Sports,2,78.98,172.73,27,9085.63,1,0.25,0,Mobile,Supplier_X,118.47,345.46,78.98,0.0,-305.97
T02231,2024-02-18,Store_A,Sports,4,261.49,159.82,30,7182.07,1,0.28,0,Cash,Supplier_X,753.0912,639.28,261.49,0.0,-147.67880000000002
T02232,2024-04-17,Store_C,Electronics,2,297.72,207.79,7,6989.11,2,0.07,1,Mobile,Supplier_Z,553.7592,415.58,595.44,207.79,-665.0508
T02233,2024-08-13,Store_A,Clothing,3,243.48,324.79,4,5905.2,2,0.25,1,Cash,Supplier_Y,547.8299999999999,974.3700000000001,486.96,324.79,-1238.2900000000002
T02234,2024-06-09,Store_A,Sports,5,169.6,223.69,41,6366.59,0,0.2,1,Mobile,Supplier_Y,678.4000000000001,1118.45,0.0,223.69,-663.74
T02235,2024-04-28,Store_B,Sports,3,363.61,339.43,47,8056.68,1,0.17,1,Cash,Supplier_X,905.3888999999999,1018.29,363.61,339.43,-815.9411000000002
T02236,2024-05-28,Store_A,Home,2,46.58,209.83,43,9794.41,2,0.25,0,Mobile,Supplier_Z,69.87,419.66,93.16,0.0,-442.95000000000005
T02237,2024-05-29,Store_C,Sports,1,458.08,243.52,16,7973.72,0,0.09,0,Card,Supplier_W,416.8528,243.52,0.0,0.0,173.3328
T02238,2024-10-19,Store_C,Clothing,4,20.12,177.77,37,7104.61,0,0.24,0,Card,Supplier_W,61.16480000000001,711.08,0.0,0.0,-649.9152
T02239,2024-05-22,Store_B,Beauty,5,481.55,330.12,8,1441.89,2,0.09,1,Card,Supplier_X,2191.0525000000002,1650.6,963.1,330.12,-752.7674999999995
T02240,2024-06-08,Store_A,Beauty,1,236.55,369.91,9,8189.1,1,0.24,1,Cash,Supplier_Z,179.77800000000002,369.91,236.55,369.91,-796.5920000000001
T02241,2024-01-11,Store_C,Beauty,1,212.21,257.46,19,7386.34,0,0.14,1,Cash,Supplier_X,182.5006,257.46,0.0,257.46,-332.4194
T02242,2024-05-17,Store_A,Beauty,3,135.66,329.21,13,7727.28,2,0.04,1,Card,Supplier_X,390.7008,987.6299999999999,271.32,329.21,-1197.4591999999998
T02243,2024-03-18,Store_A,Home,2,14.93,28.31,13,2387.86,0,0.11,0,Cash,Supplier_Z,26.5754,56.62,0.0,0.0,-30.0446
T02244,2024-03-17,Store_A,Sports,3,144.65,362.91,25,9044.09,1,0.07,0,Card,Supplier_X,403.5735,1088.73,144.65,0.0,-829.8065000000001
T02245,2024-09-10,Store_B,Beauty,2,63.61,79.63,28,1063.09,2,0.03,0,Mobile,Supplier_W,123.40339999999999,159.26,127.22,0.0,-163.07660000000004
T02246,2024-09-14,Store_A,Electronics,3,333.31,106.33,48,2610.76,1,0.03,1,Cash,Supplier_Y,969.9321,318.99,333.31,106.33,211.3021
T02247,2024-11-15,Store_C,Beauty,1,166.35,26.07,26,6663.93,1,0.23,1,Cash,Supplier_W,128.0895,26.07,166.35,26.07,-90.4005
T02248,2024-10-17,Store_A,Sports,4,385.92,386.33,24,6769.77,0,0.26,1,Mobile,Supplier_Y,1142.3232,1545.32,0.0,386.33,-789.3267999999998
T02249,2024-09-19,Store_C,Beauty,2,111.39,341.54,15,3201.91,1,0.28,1,Cash,Supplier_Z,160.4016,683.08,111.39,341.54,-975.6084
T02250,2024-03-25,Store_A,Home,5,451.12,365.71,35,7045.05,0,0.26,1,Cash,Supplier_X,1669.144,1828.55,0.0,365.71,-525.1159999999998
T02251,2024-05-25,Store_C,Clothing,5,266.26,339.65,33,3940.51,2,0.25,0,Cash,Supplier_Y,998.4749999999999,1698.25,532.52,0.0,-1232.295
T02252,2024-11-18,Store_C,Clothing,1,66.11,194.41,15,101.74,2,0.02,1,Mobile,Supplier_Z,64.7878,194.41,132.22,194.41,-456.25219999999996
T02253,2024-02-11,Store_A,Sports,3,206.41,370.01,32,1709.8,0,0.24,1,Card,Supplier_Z,470.6148,1110.03,0.0,370.01,-1009.4251999999999
T02254,2024-05-04,Store_A,Clothing,3,111.31,387.94,2,8837.92,0,0.23,0,Card,Supplier_Z,257.1261,1163.82,0.0,0.0,-906.6939
T02255,2024-06-15,Store_C,Clothing,1,107.85,203.51,22,2304.67,0,0.04,0,Mobile,Supplier_W,103.53599999999999,203.51,0.0,0.0,-99.974
T02256,2024-08-28,Store_B,Electronics,5,258.12,74.37,10,1217.81,1,0.2,1,Mobile,Supplier_W,1032.48,371.85,258.12,74.37,328.14
